Battery,Battery_rating,Brand,Camera_rating,DisplayResolution,DisplaySize,Display_rating,OS,Performance_rating,Primary_Camera,Processor,ProductBig_img0,ProductBig_img1,ProductBig_img2,ProductBig_img3,ProductBig_img4,ProductBig_img5,ProductBig_img6,Product_img,Product_name,Product_price,Product_rating,Ram,Secondary_Camera,TotalRatingReview,Value_for_Money_rating,aboutphone,disc1,disc2,disc3,disc4,disc5,disc6,disc7,link,review_1,review_2,review_3,review_4,review_5
4300,,Samsung,,2400 x 1080  ,17.02,,Android 10,,64MP + 12MP + 12MP,2.73 GHz,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/y/c/y/samsung-note-20-canvas-sm-n980fzngins-original-imafudkrgzqqg8m4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/y/c/y/samsung-note-20-canvas-sm-n980fzngins-original-imafudkrqeht8mg8.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/y/c/y/samsung-note-20-canvas-sm-n980fzngins-original-imafudkr6tqdzxsb.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/y/c/y/samsung-note-20-canvas-sm-n980fzngins-original-imafudkrdadyhjku.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/y/c/y/samsung-note-20-canvas-sm-n980fzngins-original-imafudkr2m3ttf45.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/y/c/y/samsung-note-20-canvas-sm-n980fzngins-original-imafudkr4r7j4h3c.jpeg?q=100,,https://rukminim1.flixcart.com/image/256/256/kdhphu80/mobile/y/c/y/samsung-note-20-canvas-sm-n980fzngins-original-imafudkrgzqqg8m4.jpeg?q=100,"Samsung Galaxy Note 20 (Mystic Bronze, 256GB)","77,999",4.6,8GB,10MP Front Camera,53 Ratings&nbsp&&nbsp6 Reviews,,N/A,8GB RAM | 256GB ROM,17.02 cm (6.7 inch) Full HD+ Display,64MP + 12MP + 12MP | 10MP Front Camera,4300 mAh Lithium-ion Battery,Exynos Octa Core Processor,,,https://www.flipkart.com/samsung-galaxy-note-20-mystic-bronze-256-gb/p/itm00f9f3258025f?pid=MOBFU5WYMX5Y8YCY&lid=LSTMOBFU5WYMX5Y8YCYK1M7UA&marketplace=FLIPKART&srno=b_2_33&otracker=browse&fm=organic&iid=aba1b0fa-c9b6-42c2-b6ce-440a30eed45e.MOBFU5WYMX5Y8YCY.SEARCH&ssid=7d3bs7mcnk0000001606459824722,,,,,
4300,,Samsung,,2400 x 1080  ,17.02,,Android 10,,64MP + 12MP + 12MP,2.73 GHz,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/c/g/w/samsung-note-20-canvas-sm-n980fzggins-original-imafudkffthvs8zd.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/c/g/w/samsung-note-20-canvas-sm-n980fzggins-original-imafudkf54xjezbd.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/c/g/w/samsung-note-20-canvas-sm-n980fzggins-original-imafudkffwyvvcwn.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/c/g/w/samsung-note-20-canvas-sm-n980fzggins-original-imafudkfyfujyffn.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/c/g/w/samsung-note-20-canvas-sm-n980fzggins-original-imafudkfwdaz2gf8.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/c/g/w/samsung-note-20-canvas-sm-n980fzggins-original-imafudkfsyqqvbjs.jpeg?q=100,,https://rukminim1.flixcart.com/image/256/256/kdhphu80/mobile/c/g/w/samsung-note-20-canvas-sm-n980fzggins-original-imafudkffthvs8zd.jpeg?q=100,"Samsung Galaxy Note 20 (Mystic Green, 256GB)","77,999",4.6,8GB,10MP Front Camera,53 Ratings&nbsp&&nbsp6 Reviews,,N/A,8GB RAM | 256GB ROM,17.02 cm (6.7 inch) Full HD+ Display,64MP + 12MP + 12MP | 10MP Front Camera,4300 mAh Lithium-ion Battery,Exynos Octa Core Processor,,,https://www.flipkart.com/samsung-galaxy-note-20-mystic-green-256-gb/p/itm024a31c732799?pid=MOBFU5WYVAAGDCGW&lid=LSTMOBFU5WYVAAGDCGWKJD8SS&marketplace=FLIPKART&srno=b_2_32&otracker=browse&fm=organic&iid=aba1b0fa-c9b6-42c2-b6ce-440a30eed45e.MOBFU5WYVAAGDCGW.SEARCH&ssid=7d3bs7mcnk0000001606459824722,,,,,
4500,,Samsung,,3088 x 1440  ,17.53,,Android 10,,108MP + 12MP + 12MP,2.73 GHz,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/z/6/j/samsung-note-20-canvas-sm-n986bzkgins-original-imafudkhukrhaqgm.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/z/6/j/samsung-note-20-canvas-sm-n986bzkgins-original-imafudkh5gxq9k2s.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/z/6/j/samsung-note-20-canvas-sm-n986bzkgins-original-imafudkhjwtuw9vh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/z/6/j/samsung-note-20-canvas-sm-n986bzkgins-original-imafudkhzageej2w.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/z/6/j/samsung-note-20-canvas-sm-n986bzkgins-original-imafudkhjkqpfuxr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kdhphu80/mobile/z/6/j/samsung-note-20-canvas-sm-n986bzkgins-original-imafudkhrwmec4za.jpeg?q=100,,https://rukminim1.flixcart.com/image/256/256/kdhphu80/mobile/z/6/j/samsung-note-20-canvas-sm-n986bzkgins-original-imafudkhukrhaqgm.jpeg?q=100,"Samsung Galaxy Note 20 Ultra 5G (Mystic Black, 256GB)","1,04,999",4.5,12GB,10MP Front Camera,147 Ratings&nbsp&&nbsp43 Reviews,,N/A,12GB RAM | 256GB ROM | Expandable Upto 1 TB,17.53 cm (6.9 inch) Quad HD+ Display,108MP + 12MP + 12MP | 10MP Front Camera,4500 mAh Lithium-ion Battery,Exynos Octa Core Processor,,,https://www.flipkart.com/samsung-galaxy-note-20-ultra-5g-mystic-black-256-gb/p/itme2a64f28d2ae6?pid=MOBFU5WYPMCGAZ6J&lid=LSTMOBFU5WYPMCGAZ6JTZLDGQ&marketplace=FLIPKART&srno=b_2_31&otracker=browse&fm=organic&iid=aba1b0fa-c9b6-42c2-b6ce-440a30eed45e.MOBFU5WYPMCGAZ6J.SEARCH&ssid=7d3bs7mcnk0000001606459824722,"In the box: Practically nothing but the phone, adapter, and wired earphones. Not even a case. Thankfully bought a case as well.","Looks and feel: Everything already known. The most premium phone you can buy in India right now. Feels awesome in hand, well balanced, min...",I ran a YouTube channel with 2 lakh plus subs and using this device for shooting videos... The Live Focus feature in video is the best thing I liked is that it give bokeh in video...,"I have always used the Galaxy S lineups, but this is the first note I am using. I would say this is the best thing Samsung has ever did since the S8+ . A beautiful phone with a beast like performance. The design, the display, the S-pen functionality, everything ahout the note is perfect.  Although some of the macro shots fail to impress, I would rather say that the camera's performance is awesome as it delivers the best of the pictures.",
5000,,Samsung,,1560 x 720  ,16.26,,Android 10,,13MP + 5MP + 2MP,1.8 GHz,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/6/y/t/samsung-galaxy-m11-sm-m115fzkeins-original-imafscjyhxwghgwf.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/6/y/t/samsung-galaxy-m11-sm-m115fzkeins-original-imafscjyr5xvqqup.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/6/y/t/samsung-galaxy-m11-sm-m115fzkeins-original-imafscjyz2fyqfhs.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/6/y/t/samsung-galaxy-m11-sm-m115fzkeins-original-imafscjypaeug5z2.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/6/y/t/samsung-galaxy-m11-sm-m115fzkeins-original-imafscjyrhztfy4g.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/6/y/t/samsung-galaxy-m11-sm-m115fzkeins-original-imafscjy56rhvuna.jpeg?q=100,,https://rukminim1.flixcart.com/image/256/256/kavefm80/mobile/6/y/t/samsung-galaxy-m11-sm-m115fzkeins-original-imafscjyhxwghgwf.jpeg?q=100,"Samsung Galaxy M11 (Black, 64GB)","12,399",4.2,4GB,8MP Front Camera,"5,227 Ratings&nbsp&&nbsp439 Reviews",,"This smartphone is a great performer and the ideal companion for your entertainment. Want to watch videos? The Samsung Galaxy M11’s Infinity-O display and Dolby Atmos sound will make your viewing experience truly delightful. Want to take pictures of your friends, family, and your surroundings? This smartphone’s triple rear camera (13 MP main camera + 5 MP ultra-wide camera + 2 MP depth camera) and the 8 MP front camera will help you capture everything clearly. ",4GB RAM | 64GB ROM | Expandable Upto 512GB,16.26 cm (6.4 inch) HD+ Display,13MP + 5MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,,,https://www.flipkart.com/samsung-galaxy-m11-black-64-gb/p/itm2b3e5356a5b97?pid=MOBFRZZH4HHGU6YT&lid=LSTMOBFRZZH4HHGU6YT8W2N6K&marketplace=FLIPKART&srno=b_3_59&otracker=browse&fm=organic&iid=f6a00f74-1a80-4640-8ff8-281088371713.MOBFRZZH4HHGU6YT.SEARCH&ssid=2u3zi6r2000000001606459824032,Best product in this range. I would recommend this phone. Samsung giving its best products in all variants. ,Good one. I bought it in the lockdown they deliver as the said. This phone overall performance is super for this cost. This is miracle to get such a branded one from flipcart. Thanks to flipcart.,M11 is definately too overpriced in comparison of specifications.(i bought it only because of non Chinese.),,
5000,,Samsung,,1560 x 720  ,16.26,,Android 10,,13MP + 5MP + 2MP,1.8 GHz,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/w/u/z/samsung-galaxy-m11-sm-m115fmbeins-original-imafscgycugcewty.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/w/u/z/samsung-galaxy-m11-sm-m115fmbeins-original-imafscgys4ssamdw.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/w/u/z/samsung-galaxy-m11-sm-m115fmbeins-original-imafscgyavygg64j.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/w/u/z/samsung-galaxy-m11-sm-m115fmbeins-original-imafscgy5xhwayqc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/w/u/z/samsung-galaxy-m11-sm-m115fmbeins-original-imafscgycghr89e6.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/w/u/z/samsung-galaxy-m11-sm-m115fmbeins-original-imafscgyxcfqydbz.jpeg?q=100,,https://rukminim1.flixcart.com/image/256/256/kavefm80/mobile/w/u/z/samsung-galaxy-m11-sm-m115fmbeins-original-imafscgycugcewty.jpeg?q=100,"Samsung Galaxy M11 (Metallic Blue, 64GB)","12,399",4.2,4GB,8MP Front Camera,"5,227 Ratings&nbsp&&nbsp439 Reviews",,"This smartphone is a great performer and the ideal companion for your entertainment. Want to watch videos? The Samsung Galaxy M11’s Infinity-O display and Dolby Atmos sound will make your viewing experience truly delightful. Want to take pictures of your friends, family, and your surroundings? This smartphone’s triple rear camera (13 MP main camera + 5 MP ultra-wide camera + 2 MP depth camera) and the 8 MP front camera will help you capture everything clearly. ",4GB RAM | 64GB ROM | Expandable Upto 512GB,16.26 cm (6.4 inch) HD+ Display,13MP + 5MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon (SDM450-F01) Octa Core Processor,,,https://www.flipkart.com/samsung-galaxy-m11-metallic-blue-64-gb/p/itm1a7c4dfe52d9c?pid=MOBFRZZHZGSRRWUZ&lid=LSTMOBFRZZHZGSRRWUZ0GMEV5&marketplace=FLIPKART&srno=b_3_58&otracker=browse&fm=organic&iid=f6a00f74-1a80-4640-8ff8-281088371713.MOBFRZZHZGSRRWUZ.SEARCH&ssid=2u3zi6r2000000001606459824032,Best product in this range. I would recommend this phone. Samsung giving its best products in all variants. ,Good one. I bought it in the lockdown they deliver as the said. This phone overall performance is super for this cost. This is miracle to get such a branded one from flipcart. Thanks to flipcart.,M11 is definately too overpriced in comparison of specifications.(i bought it only because of non Chinese.),,
4000,,Samsung,,2340 x 1080  ,16.51,,Android 10,,48MP + 12MP + 5MP + 5MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/x/a/c/samsung-galaxy-a51-sm-a515fzwhins-original-imafzhr4fdqgzzjn.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/x/a/c/samsung-galaxy-a51-sm-a515fzwhins-original-imafzhr4qadrm9fn.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/x/a/c/samsung-galaxy-a51-sm-a515fzwhins-original-imafzhr4vqgnjhfx.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/x/a/c/samsung-galaxy-a51-sm-a515fzwhins-original-imafzhr4fbjmuwgr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/x/a/c/samsung-galaxy-a51-sm-a515fzwhins-original-imafzhr4qztyq7fb.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/x/a/c/samsung-galaxy-a51-sm-a515fzwhins-original-imafzhr4xxkz3d96.jpeg?q=100,,https://rukminim1.flixcart.com/image/256/256/k62i5jk0/mobile/x/a/c/samsung-galaxy-a51-sm-a515fzwhins-original-imafzhr4fdqgzzjn.jpeg?q=100,"Samsung Galaxy A51 (Prism Crush White, 128GB)","24,499",4.3,8GB,32MP Front Camera,"2,115 Ratings&nbsp&&nbsp220 Reviews",,N/A,8GB RAM | 128GB ROM | Expandable Upto 512GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,4000 mAh Lithium-ion Battery,Exynos 9611 Processor,Super AMOLED Display,,https://www.flipkart.com/samsung-galaxy-a51-prism-crush-white-128-gb/p/itmcdc8f5f982c8e?pid=MOBFS72H6Z6SPUZC&lid=LSTMOBFS72H6Z6SPUZCCWFQ2J&marketplace=FLIPKART&srno=b_3_57&otracker=browse&fm=organic&iid=f6a00f74-1a80-4640-8ff8-281088371713.MOBFS72H6Z6SPUZC.SEARCH&ssid=2u3zi6r2000000001606459824032,"YES Looking at the specifications of this device,it seems to be too expensive . But it has a marvolous/sensational handy feeling . It is a true flagship mobile phone by samsung . Its very light weight and that is one of the biggest advantage of these mobile .","If you are a hardcore gamer then this device is not made for you altough it has game boosters, but if you play pubg , cod , free fire ...",excellent phone...suberb performance...everything in this phone just awesome i will not describe point by point but very beautiful device.EKDUM JHKAS😍,,
4000,,Samsung,,2340 x 1080  ,16.51,,Android 10,,48MP + 12MP + 5MP + 5MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/y/k/s/samsung-galaxy-a51-sm-a515fzkhins-original-imafzhr399hrsbzb.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/y/k/s/samsung-galaxy-a51-sm-a515fzkhins-original-imafzhr3xqs4g5t3.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/y/k/s/samsung-galaxy-a51-sm-a515fzkhins-original-imafzhr3uvh89zgj.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/y/k/s/samsung-galaxy-a51-sm-a515fzkhins-original-imafzhr3mwzpy5gu.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/y/k/s/samsung-galaxy-a51-sm-a515fzkhins-original-imafzhr3wzgna5ka.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k62i5jk0/mobile/y/k/s/samsung-galaxy-a51-sm-a515fzkhins-original-imafzhr3z5pqsk3n.jpeg?q=100,,https://rukminim1.flixcart.com/image/256/256/k62i5jk0/mobile/y/k/s/samsung-galaxy-a51-sm-a515fzkhins-original-imafzhr399hrsbzb.jpeg?q=100,"Samsung Galaxy A51 (Prism Crush Black, 128GB)","24,499",4.3,8GB,32MP Front Camera,"2,115 Ratings&nbsp&&nbsp220 Reviews",,N/A,8GB RAM | 128GB ROM | Expandable Upto 512GB,16.51 cm (6.5 inch) Full HD+ Display,48MP + 12MP + 5MP + 5MP | 32MP Front Camera,4000 mAh Lithium-ion Battery,Exynos 9611 Processor,Super AMOLED Display,,https://www.flipkart.com/samsung-galaxy-a51-prism-crush-black-128-gb/p/itmabb4d1b812551?pid=MOBFS72HZ9A2FNZP&lid=LSTMOBFS72HZ9A2FNZPPCHXAQ&marketplace=FLIPKART&srno=b_3_53&otracker=browse&fm=organic&iid=f6a00f74-1a80-4640-8ff8-281088371713.MOBFS72HZ9A2FNZP.SEARCH&ssid=2u3zi6r2000000001606459824032,"YES Looking at the specifications of this device,it seems to be too expensive . But it has a marvolous/sensational handy feeling . It is a true flagship mobile phone by samsung . Its very light weight and that is one of the biggest advantage of these mobile .","If you are a hardcore gamer then this device is not made for you altough it has game boosters, but if you play pubg , cod , free fire ...",excellent phone...suberb performance...everything in this phone just awesome i will not describe point by point but very beautiful device.EKDUM JHKAS😍,,
6000,,Samsung,,2340 x 1080     ,16.26,,Android Pie 10,,48MP + 8MP + 5MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/kah413k0/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafsfexgymaayrk.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kah413k0/mobile/z/d/3/samsung-galaxy-m21-b07hgh8d2r34-original-imafsfexmr2nqszz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kah413k0/mobile/z/d/3/samsung-galaxy-m21-b07hgh8d2r34-original-imafsfexjurwyryg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kah413k0/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafsfex5eccwg4w.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kaijgy80/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafs2jgrygcgcgf.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kaijgy80/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafs2jgvjfgezdc.jpeg?q=100,,https://rukminim1.flixcart.com/image/256/256/kah413k0/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafsfexgymaayrk.jpeg?q=100,"Samsung Galaxy M21 (Raven Black, 64GB)","13,670",4.3,4GB,Back,"2,902 Ratings&nbsp&&nbsp222 Reviews",,N/A,4GB RAM | 64GB ROM | Expandable Upto 512GB,16.26 cm (6.4 inch) Full HD+ Display,48MP + 8MP + 5MP | 20MP Front Camera,6000 mAh Battery, Exynos 9611-Octa Core processor Processor,,,https://www.flipkart.com/samsung-galaxy-m21-raven-black-64-gb/p/itm771ab543df368?pid=MOBFSF867ET7DDMZ&lid=LSTMOBFSF867ET7DDMZQNTZBI&marketplace=FLIPKART&srno=b_3_51&otracker=browse&fm=organic&iid=f6a00f74-1a80-4640-8ff8-281088371713.MOBFSF867ET7DDMZ.SEARCH&ssid=2u3zi6r2000000001606459824032,Nice non chinese mobile samsung is awesome compony with monster battery fast oprating syastem & camera is also batter fantastic mobile👍,,,,
4000,,Samsung,,1520 x 720  ,14.48,,Android 10,,13MP + 2MP,2 GHz,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/x/g/r/samsung-galaxy-m01-sm-m015gzkdins-original-imafscggjk6twbh6.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/x/g/r/samsung-galaxy-m01-sm-m015gzkdins-original-imafscggj89nw4qx.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/x/g/r/samsung-galaxy-m01-sm-m015gzkdins-original-imafscggqgencnhv.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/x/g/r/samsung-galaxy-m01-sm-m015gzkdins-original-imafscgguqgwfdrg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/x/g/r/samsung-galaxy-m01-sm-m015gzkdins-original-imafscggsnncegrz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/x/g/r/samsung-galaxy-m01-sm-m015gzkdins-original-imafscggzpbrdwmh.jpeg?q=100,,https://rukminim1.flixcart.com/image/256/256/kavefm80/mobile/x/g/r/samsung-galaxy-m01-sm-m015gzkdins-original-imafscggjk6twbh6.jpeg?q=100,"Samsung Galaxy M01 (Black, 32GB)","7,715",4.2,3GB,5MP Front Camera,"12,611 Ratings&nbsp&&nbsp986 Reviews",,"Looking out for a phone that is a good performer and a great medium for your leisure needs? Then, it’s time to bring home the Samsung Galaxy M01 smartphone whose powerful battery (4000 mAh) will keep you up and running when you are on-the-go. Oh, when it comes to capturing images, you can do so with the help of this phone’s dual rear camera (13 MP main + 2 MP depth) and 5 MP front camera. ",3GB RAM | 32GB ROM | Expandable Upto 512GB,14.48 cm (5.7 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Lithium-ion Battery,Qualcomm Snapdragon (SDM439) Octa Core Processor,,,https://www.flipkart.com/samsung-galaxy-m01-black-32-gb/p/itm068396ac0c4a3?pid=MOBFRZZHV9KS2XGR&lid=LSTMOBFRZZHV9KS2XGRLH0QKU&marketplace=FLIPKART&srno=b_3_56&otracker=browse&fm=organic&iid=f6a00f74-1a80-4640-8ff8-281088371713.MOBFRZZHV9KS2XGR.SEARCH&ssid=2u3zi6r2000000001606459824032,I have recently gifted this cell to my Dad... This was d obvious choice as 1. Its made in INDIA & 2. Decent features in good price... Personally i am satisfied with the product...,Its been more than a week since i bought this Mobile phone for my Mother. I like the look and feel. The performance is good and a fine display. It has a decent battery. ,I'm little bit disappointed with the camera. Because the configuration mentioned for rear camera is 13 MP. But doesn't look like that.. The picture quality is low and not up to the mark of 13MP.,"At this price range there are much better options available. Please dont waste you money on this. I'll put down my feedback here. I feel more terrible because i brought it for my mother and that too, the phone was on Flash Sale. (*facepalm*) ",Even local phones these days have good camera performance but this one has below standard camera. There is grains in the screen when you click moderate-low light pics. 
4000,,Samsung,,1520 x 720  ,14.48,,Android 10,,13MP + 2MP,2 GHz,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/b/g/z/samsung-galaxy-m01-sm-m015gzrdins-original-imafscggbdypyqqc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/b/g/z/samsung-galaxy-m01-sm-m015gzrdins-original-imafscggqzcymdfz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/b/g/z/samsung-galaxy-m01-sm-m015gzrdins-original-imafscggz9gfb5qp.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/b/g/z/samsung-galaxy-m01-sm-m015gzrdins-original-imafscggysjzcdnp.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/b/g/z/samsung-galaxy-m01-sm-m015gzrdins-original-imafscggcwf9hxfu.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kavefm80/mobile/b/g/z/samsung-galaxy-m01-sm-m015gzrdins-original-imafscggzbbgrgjh.jpeg?q=100,,https://rukminim1.flixcart.com/image/256/256/kavefm80/mobile/b/g/z/samsung-galaxy-m01-sm-m015gzrdins-original-imafscggbdypyqqc.jpeg?q=100,"Samsung Galaxy M01 (Red, 32GB)","7,999",4.2,3GB,5MP Front Camera,"12,611 Ratings&nbsp&&nbsp986 Reviews",,"Looking out for a phone that is a good performer and a great medium for your leisure needs? Then, it’s time to bring home the Samsung Galaxy M01 smartphone whose powerful battery (4000 mAh) will keep you up and running when you are on-the-go. Oh, when it comes to capturing images, you can do so with the help of this phone’s dual rear camera (13 MP main + 2 MP depth) and 5 MP front camera. ",3GB RAM | 32GB ROM | Expandable Upto 512GB,14.48 cm (5.7 inch) HD+ Display,13MP + 2MP | 5MP Front Camera,4000 mAh Lithium-ion Battery,Qualcomm Snapdragon (SDM439) Octa Core Processor,,,https://www.flipkart.com/samsung-galaxy-m01-red-32-gb/p/itma9bd73ea34a0a?pid=MOBFRZZHYYH7KBGZ&lid=LSTMOBFRZZHYYH7KBGZPYQ3IR&marketplace=FLIPKART&srno=b_3_55&otracker=browse&fm=organic&iid=f6a00f74-1a80-4640-8ff8-281088371713.MOBFRZZHYYH7KBGZ.SEARCH&ssid=2u3zi6r2000000001606459824032,I have recently gifted this cell to my Dad... This was d obvious choice as 1. Its made in INDIA & 2. Decent features in good price... Personally i am satisfied with the product...,Its been more than a week since i bought this Mobile phone for my Mother. I like the look and feel. The performance is good and a fine display. It has a decent battery. ,I'm little bit disappointed with the camera. Because the configuration mentioned for rear camera is 13 MP. But doesn't look like that.. The picture quality is low and not up to the mark of 13MP.,"At this price range there are much better options available. Please dont waste you money on this. I'll put down my feedback here. I feel more terrible because i brought it for my mother and that too, the phone was on Flash Sale. (*facepalm*) ",Even local phones these days have good camera performance but this one has below standard camera. There is grains in the screen when you click moderate-low light pics. 
