Battery,Battery_rating,Brand,Camera_rating,DisplayResolution,DisplaySize,Display_rating,OS,Performance_rating,Primary_Camera,Processor,ProductBig_img0,ProductBig_img1,ProductBig_img2,ProductBig_img3,ProductBig_img4,ProductBig_img5,ProductBig_img6,Product_img,Product_name,Product_price,Product_rating,Ram,Secondary_Camera,TotalRatingReview,Value_for_Money_rating,aboutphone,disc1,disc2,disc3,disc4,disc5,disc6,disc7,link
4000,,Redmi,,2280 x 1080,15.9,,Android Oreo 8.1,,12MP + 5MP,1.8 GHz,https://rukminim1.flixcart.com/image/512/512/jog2nbk0/mobile/d/j/d/mi-redmi-e7t-na-original-imafazxhztrw9gnr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/josxlzk0/mobile/m/g/v/mi-redmi-note-6-pro-mzb6878in-original-imafb6gghcwjgk6m.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jog2nbk0/mobile/d/j/d/mi-redmi-e7t-na-original-imafazxhg6eanngf.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jog2nbk0/mobile/d/j/d/mi-redmi-e7t-na-original-imafazxhtpyrbkhm.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jog2nbk0/mobile/d/j/d/mi-redmi-e7t-na-original-imafazxh5fvfnhyg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jog2nbk0/mobile/d/j/d/mi-redmi-e7t-na-original-imafazxhz9w9wsxm.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jog2nbk0/mobile/d/j/d/mi-redmi-e7t-na-original-imafazxgqabz8uk2.jpeg?q=100,"Redmi Note 6 Pro (Red, 64GB)","11,900",4.5,4GB,20MP + 2MP Dual Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.9 cm (6.26 inch) Full HD+ Display,12MP + 5MP | 20MP + 2MP Dual Front Camera,4000 mAh Li-polymer Battery,Qualcomm Snapdragon 636 Processor,,,https://www.flipkart.com/redmi-note-6-pro-red-64-gb/p/itmadbd624f136eb?pid=MOBFAJB4DZJRGMGV&lid=LSTMOBFAJB4DZJRGMGVYPRJGY&marketplace=FLIPKART&srno=b_4_73&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=37f0388c-e848-48c6-8a97-52aba67c1039.MOBFAJB4DZJRGMGV.SEARCH&ssid=2caol1vbwg0000001610013906656
5020,,Redmi,,2400 x 1080,16.94,,Android Pie 10,,48MP + 8MP + 5MP + 2MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/k7usyvk0/mobile/g/u/h/mi-redmi-note-9-b0784d862l-original-imafqy27dchrz3af.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7usyvk0/mobile/b/f/k/mi-redmi-note-9-b077q7gw9v-original-imafqy27bhrcy8k5.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7usyvk0/mobile/g/u/h/mi-redmi-note-9-b0784d862l-original-imafqy2726zzmmdg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7usyvk0/mobile/g/u/h/mi-redmi-note-9-b0784d862l-original-imafqy279zykdesm.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7usyvk0/mobile/g/u/h/mi-redmi-note-9-b0784d862l-original-imafqy27eeyyegxy.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k7w8eq80/mobile/b/f/k/mi-redmi-note-9-pro-b077q7gw9v-original-imafqf7vmbftbghd.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k7w8eq80/mobile/b/f/k/mi-redmi-note-9-pro-b077q7gw9v-original-imafqf7v4ucwfx8a.jpeg?q=100,"Redmi Note 9 Pro (Interstellar Black, 64GB)","13,464",4.4,4GB,16MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.94 cm (6.67 inch) Full HD+ Display,48MP + 8MP + 5MP + 2MP | 16MP Front Camera,5020 mAh Battery,Qualcomm® Snapdragon™ 720G Processor,,,https://www.flipkart.com/redmi-note-9-pro-interstellar-black-64-gb/p/itma84d60532d415?pid=MOBFPZXUJHMYCBFK&lid=LSTMOBFPZXUJHMYCBFKZS3EFR&marketplace=FLIPKART&srno=b_1_5&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=c8b08153-c64f-41fb-a77b-24cef4f171ec.MOBFPZXUJHMYCBFK.SEARCH&ssid=unvwrsvd280000001610013905805
5000,,Redmi,,1520 x 720,15.8,,Android Pie 9,,13MP + 2MP,1.95 GHz,https://rukminim1.flixcart.com/image/512/512/k6tniq80/mobile/u/d/h/mi-redmi-8a-dual-b07x1kta-original-imafp73grqyzv9t3.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kevpwnk0/mobile/z/k/d/mi-redmi-8a-dual-mzb9027in-mzb07rfin-original-imafvgwybppxkcq9.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k6v2ykw0/mobile/u/d/h/mi-redmi-8a-dual-b07x1kta-original-imafp822yhdybxzh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k6v2ykw0/mobile/u/d/h/mi-redmi-8a-dual-b07x1kta-original-imafp822s5ka73pp.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k6v2ykw0/mobile/u/d/h/mi-redmi-8a-dual-b07x1kta-original-imafp822rjnvuxdt.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k6v2ykw0/mobile/u/d/h/mi-redmi-8a-dual-b07x1kta-original-imafp822e5r2vfck.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k6tniq80/mobile/u/d/h/mi-redmi-8a-dual-b07x1kta-original-imafp73gpqtgskpg.jpeg?q=100,"Redmi 8A Dual (Midnight Grey, 32GB)","6,999",4.3,2GB,8MP Front Camera,,,,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,5000 mAh Lithium Polymer Battery,Qualcomm Snapdragon 439 Processor,,,https://www.flipkart.com/redmi-8a-dual-midnight-grey-32-gb/p/itm750a188659f57?pid=MOBFP7655HZQ6ZKD&lid=LSTMOBFP7655HZQ6ZKD1KVQ53&marketplace=FLIPKART&srno=b_1_2&otracker=nmenu_sub_Electronics_0_Mi&fm=organic&iid=c8b08153-c64f-41fb-a77b-24cef4f171ec.MOBFP7655HZQ6ZKD.SEARCH&ssid=unvwrsvd280000001610013905805
4000,,Samsung,,720 x 1560,15.75,,Android Pie 9,,13MP + 2MP,2 GHz,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/d/u/c/galaxy-a10s-32-gb-c-sm-a107fzkdins-samsung-2-original-imafjycfagsvuzrw.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/d/u/c/galaxy-a10s-32-gb-c-sm-a107fzkdins-samsung-2-original-imafjycfgykzk5xn.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/j/h/y/galaxy-a10s-32-gb-b-sm-a107fzkdins-samsung-2-original-imafjycf2vpbyhp2.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/d/u/c/galaxy-a10s-32-gb-c-sm-a107fzkdins-samsung-2-original-imafjycfzwe5ygqr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/j/h/y/galaxy-a10s-32-gb-b-sm-a107fzkdins-samsung-2-original-imafjycfrh2ffvrz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/j/h/y/galaxy-a10s-32-gb-b-sm-a107fzkdins-samsung-2-original-imafjycgweyw6ehg.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/j/h/y/galaxy-a10s-32-gb-b-sm-a107fzkdins-samsung-2-original-imafjycgweyw6ehg.jpeg?q=100,"Samsung Galaxy A10s (Black, 32GB)","10,999",4.3,3GB,5MP(F2.0),,,,3 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Lithium-ion Battery,MediaTek MT6762 Processor,,,https://www.flipkart.com/samsung-galaxy-a10s-black-32-gb/p/itm0d0ef983bbc47?pid=MOBFJPAQUNZRTVUX&lid=LSTMOBFJPAQUNZRTVUXAWW4CF&marketplace=FLIPKART&srno=s_1_22&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&fm=organic&iid=8468b4ed-b6d3-469d-bc82-abcad13e52b2.MOBFJPAQUNZRTVUX.SEARCH&ssid=dd3t7d0dgg0000001610015041820&qH=0258c7d48242959a
4000,,Samsung,,720 x 1560,15.75,,Android Pie 9,,13MP + 2MP,2 GHz,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/d/u/c/galaxy-a10s-32-gb-c-sm-a107fzkdins-samsung-2-original-imafjycfagsvuzrw.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/d/u/c/galaxy-a10s-32-gb-c-sm-a107fzkdins-samsung-2-original-imafjycfgykzk5xn.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/j/h/y/galaxy-a10s-32-gb-b-sm-a107fzkdins-samsung-2-original-imafjycf2vpbyhp2.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/d/u/c/galaxy-a10s-32-gb-c-sm-a107fzkdins-samsung-2-original-imafjycfzwe5ygqr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/j/h/y/galaxy-a10s-32-gb-b-sm-a107fzkdins-samsung-2-original-imafjycfrh2ffvrz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/j/h/y/galaxy-a10s-32-gb-b-sm-a107fzkdins-samsung-2-original-imafjycgweyw6ehg.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/j/h/y/galaxy-a10s-32-gb-b-sm-a107fzkdins-samsung-2-original-imafjycgweyw6ehg.jpeg?q=100,"Samsung Galaxy A10s (Black, 32GB)","9,176",4.4,2GB,5MP(F2.0),,,,2 GB RAM | 32 GB ROM | Expandable Upto 512 GB,15.75 cm (6.2 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4000 mAh Lithium-ion Battery,MediaTek MT6762 Processor,,,https://www.flipkart.com/samsung-galaxy-a10s-black-32-gb/p/itmcbb3ea1c1d722?pid=MOBFJPAQ53GGFVZD&lid=LSTMOBFJPAQ53GGFVZDHE4VVI&marketplace=FLIPKART&srno=s_1_19&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&fm=organic&iid=8468b4ed-b6d3-469d-bc82-abcad13e52b2.MOBFJPAQ53GGFVZD.SEARCH&ssid=dd3t7d0dgg0000001610015041820&qH=0258c7d48242959a
6000,,Samsung,,2340 x 1080,16.26,,Android Pie 10,,48MP + 8MP + 5MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/kah413k0/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafsfexgymaayrk.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kah413k0/mobile/z/d/3/samsung-galaxy-m21-b07hgh8d2r34-original-imafsfexmr2nqszz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kah413k0/mobile/z/d/3/samsung-galaxy-m21-b07hgh8d2r34-original-imafsfexjurwyryg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kah413k0/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafsfex5eccwg4w.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kaijgy80/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafs2jgrygcgcgf.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kaijgy80/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafs2jgvjfgezdc.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kaijgy80/mobile/d/m/z/samsung-galaxy-m21-b07hgh8d2r-original-imafs2jgc5uyy8n6.jpeg?q=100,"Samsung Galaxy M21 (Raven Black, 64GB)","14,499",4.3,4GB,Back,,,,4 GB RAM | 64 GB ROM | Expandable Upto 512 GB,16.26 cm (6.4 inch) Full HD+ Display,48MP + 8MP + 5MP | 20MP Front Camera,6000 mAh Battery, Exynos 9611-Octa Core processor Processor,,,https://www.flipkart.com/samsung-galaxy-m21-raven-black-64-gb/p/itm771ab543df368?pid=MOBFSF867ET7DDMZ&lid=LSTMOBFSF867ET7DDMZH9SHSE&marketplace=FLIPKART&srno=s_1_21&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&fm=organic&iid=8468b4ed-b6d3-469d-bc82-abcad13e52b2.MOBFSF867ET7DDMZ.SEARCH&ssid=dd3t7d0dgg0000001610015041820&qH=0258c7d48242959a
4000,,Samsung,,2340 x 1080,16.26,,Android Pie 9.0,,48MP + 5MP + 8MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/k0flmkw0/mobile/x/e/s/samsung-galaxy-a50s-sm-a507fzlvins-original-imafk8h4pfhftnz6.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/2/t/r/galaxy-a50s-512-gb-b-sm-a507fzlvins-samsung-4-original-imafhb4vdg5zezbh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k0flmkw0/mobile/x/e/s/samsung-galaxy-a50s-sm-a507fzlvins-original-imafk8h4ahqfmnqu.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/2/t/r/galaxy-a50s-512-gb-b-sm-a507fzlvins-samsung-4-original-imafk8h4etsv4swr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/2/t/r/galaxy-a50s-512-gb-b-sm-a507fzlvins-samsung-4-original-imafk8h4mhsfhb7v.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/2/t/r/galaxy-a50s-512-gb-b-sm-a507fzlvins-samsung-4-original-imafk8h4ckcqnsne.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/2/t/r/galaxy-a50s-128-gb-b-sm-a507fzlvins-samsung-4-original-imafk8h4ummbyvjd.jpeg?q=100,"Samsung Galaxy A50s (Prism Crush Violet, 128GB)","14,999",4.3,4GB,32MP Front Camera,,,,4 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,48MP + 5MP + 8MP | 32MP Front Camera,4000 mAh Li-ion Battery,Exynos 9611 Processor,Super AMOLED Display,,https://www.flipkart.com/samsung-galaxy-a50s-prism-crush-violet-128-gb/p/itme505f5f410d1c?pid=MOBFK4REEVWGFXES&lid=LSTMOBFK4REEVWGFXESZFPNCV&marketplace=FLIPKART&srno=s_1_16&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&fm=organic&iid=8468b4ed-b6d3-469d-bc82-abcad13e52b2.MOBFK4REEVWGFXES.SEARCH&ssid=dd3t7d0dgg0000001610015041820&qH=0258c7d48242959a
4000,,Samsung,,2340 x 1080,16.26,,Android Pie 9.0,,48MP + 8MP + 5MP,2.3 GHz,https://rukminim1.flixcart.com/image/512/512/k0flmkw0/mobile/v/n/a/samsung-galaxy-a50s-sm-a507fzwvins-original-imafk8h46pjhgwms.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/b/w/q/galaxy-a50s-512-gb-a-sm-a507fzwvins-samsung-4-original-imafk8h4hzexfwzz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/f/m/s/galaxy-a50s-512-gb-b-sm-a507fzwvins-samsung-4-original-imafk8h4azetzffa.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/f/m/s/galaxy-a50s-512-gb-b-sm-a507fzwvins-samsung-4-original-imafk8h42ehwycwz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/f/m/s/galaxy-a50s-512-gb-b-sm-a507fzwvins-samsung-4-original-imafk8h4z8hfmh95.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/b/w/q/galaxy-a50s-512-gb-a-sm-a507fzwvins-samsung-4-original-imafk8h4gkyhd53v.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/b/w/q/galaxy-a50s-128-gb-a-sm-a507fzwvins-samsung-4-original-imafk8h4gkyhd53v.jpeg?q=100,"Samsung Galaxy A50s (Prism Crush White, 128GB)","14,999",4.3,4GB,32MP Front Camera,,,,4 GB RAM | 128 GB ROM,16.26 cm (6.4 inch) Full HD+ Display,48MP + 8MP + 5MP | 32MP Front Camera,4000 mAh Li-ion Battery,Exynos 9611 Processor,Super AMOLED Display,,https://www.flipkart.com/samsung-galaxy-a50s-prism-crush-white-128-gb/p/itmed3b8b449ec8d?pid=MOBFK4REFQTCSVNA&lid=LSTMOBFK4REFQTCSVNARKTPWM&marketplace=FLIPKART&srno=s_1_13&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&fm=organic&iid=8468b4ed-b6d3-469d-bc82-abcad13e52b2.MOBFK4REFQTCSVNA.SEARCH&ssid=dd3t7d0dgg0000001610015041820&qH=0258c7d48242959a
3000,,Samsung,,1480 x 720,13.46,,Android Android Q 10,,8MP Rear Camera,1.5 GHz,https://rukminim1.flixcart.com/image/512/512/kddf6a80/mobile/g/y/v/samsung-m01-core-b089mv96rw-original-imafuaghffexhag6.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kddf6a80/mobile/g/y/v/samsung-m01-core-b089mv96rw-original-imafuaghmqskhpe2.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kddf6a80/mobile/g/y/v/samsung-m01-core-b089mv96rw-original-imafuaghbdcvpupx.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kddf6a80/mobile/6/h/g/samsung-m01-core-b089mv96rw-original-imafuagewdnf79zs.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kddf6a80/mobile/g/y/v/samsung-m01-core-b089mv96rw-original-imafuagetps8zzst.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kddf6a80/mobile/6/h/g/samsung-m01-core-b089mv96rw-original-imafuageszkavcvx.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kddf6a80/mobile/6/h/g/samsung-m01-core-b089mv96rw-original-imafuageszkavcvx.jpeg?q=100,"Samsung M01 core (Blue, 16GB)","5,299",4,1GB,Yes,,,,1 GB RAM | 16 GB ROM | Expandable Upto 512 GB,13.46 cm (5.3 inch) Full HD+ Display,8MP Rear Camera | 5MP Front Camera,3000 mAh Battery,MediaTek | MT6739WW quad core  Processor,,,https://www.flipkart.com/samsung-m01-core-blue-16-gb/p/itma9e257004962e?pid=MOBFUAEBBSAWG6HG&lid=LSTMOBFUAEBBSAWG6HGIJIWOE&marketplace=FLIPKART&srno=s_1_11&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&fm=organic&iid=8468b4ed-b6d3-469d-bc82-abcad13e52b2.MOBFUAEBBSAWG6HG.SEARCH&ssid=dd3t7d0dgg0000001610015041820&qH=0258c7d48242959a
3000,,Samsung,,1280 x 720,13.97,,Android Nougat 7,,13MP Rear Camera,1.6 GHz,https://rukminim1.flixcart.com/image/512/512/jc0ttow0/mobile/r/f/w/samsung-galaxy-j7-nxt-sm-j701fzkyins-original-imaff8d3jv8y62b8.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jbzedu80-1/mobile/r/f/w/samsung-galaxy-j7-nxt-sm-j701fzkyins-original-imaff7tpm3rhbcc2.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jc0ttow0/mobile/r/f/w/samsung-galaxy-j7-nxt-sm-j701fzkyins-original-imaff8h2p5tzgyfe.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jbzedu80-1/mobile/r/f/w/samsung-galaxy-j7-nxt-sm-j701fzkyins-original-imaff7whah3ynn3g.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jbzedu80-1/mobile/r/f/w/samsung-galaxy-j7-nxt-sm-j701fzkyins-original-imaff7uwh9ann4ye.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jc0ttow0/mobile/r/f/w/samsung-galaxy-j7-nxt-sm-j701fzkyins-original-imaff8skwhvtqdqy.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jc0ttow0/mobile/r/f/w/samsung-galaxy-j7-nxt-sm-j701fzkyins-original-imaff8skwhvtqdqy.jpeg?q=100,"Samsung Galaxy J7 Nxt (Black, 32GB)","14,995",4.3,3GB,5MP Front Camera,,,,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Battery,Exynos Octa Core 1.6 GHz Processor,,,https://www.flipkart.com/samsung-galaxy-j7-nxt-black-32-gb/p/itmfytd7qrkxusnu?pid=MOBFYTD7ZMWAWRFW&lid=LSTMOBFYTD7ZMWAWRFWHM3GDI&marketplace=FLIPKART&srno=s_6_123&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&fm=organic&iid=0e79344e-c477-4a64-8ced-1505e33cd3a0.MOBFYTD7ZMWAWRFW.SEARCH&ssid=yg9m4s1iz40000001610015042383&qH=0258c7d48242959a
3000,,Samsung,,720 x 1280,13.97,,Android Oreo 8,,13MP Rear Camera,1.4 GHz,https://rukminim1.flixcart.com/image/512/512/jij61e80/mobile/v/n/x/samsung-j4-sm-j400fzddins-original-imaf64fwkd3ydbny.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jij61e80/mobile/v/n/x/samsung-j4-sm-j400fzddins-original-imaf64fw5wvhqghy.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jij61e80/mobile/v/n/x/samsung-j4-sm-j400fzddins-original-imaf64fwhygbqg4y.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jij61e80/mobile/v/n/x/samsung-j4-sm-j400fzddins-original-imaf64fwpcqhwn7g.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jij61e80/mobile/v/n/x/samsung-j4-sm-j400fzddins-original-imaf64fwckgacvgq.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jij61e80/mobile/v/n/x/samsung-j4-sm-j400fzddins-original-imaf64fwduahzu3j.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jij61e80/mobile/v/n/x/samsung-j4-sm-j400fzddins-original-imaf64fwduahzu3j.jpeg?q=100,"Samsung Galaxy J4 (Gold, 16GB)","9,500",4.3,2GB,5MP Front Camera,,,,2 GB RAM | 16 GB ROM | Expandable Upto 256 GB,13.97 cm (5.5 inch) HD Display,13MP Rear Camera | 5MP Front Camera,3000 mAh Battery,Exynos 7570 Processor,,,https://www.flipkart.com/samsung-galaxy-j4-gold-16-gb/p/itmf5scxg3epshgn?pid=MOBF5PZHAVHBUVNX&lid=LSTMOBF5PZHAVHBUVNXWJGCLS&marketplace=FLIPKART&srno=s_6_122&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&fm=organic&iid=0e79344e-c477-4a64-8ced-1505e33cd3a0.MOBF5PZHAVHBUVNX.SEARCH&ssid=yg9m4s1iz40000001610015042383&qH=0258c7d48242959a
3000,,Samsung,,1280 x 720,13.97,,Android Oreo 8,,13MP + 5MP,1.6 GHz,https://rukminim1.flixcart.com/image/512/512/jfwuz680/mobile/r/2/r/samsung-j7-duo-sm-j720f-original-imaf49ufhhgpf7xb.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jfwuz680/mobile/r/2/r/samsung-j7-duo-sm-j720f-original-imaf49ufgeyz7wzy.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jg15aq80/mobile/r/2/r/samsung-j7-duo-sm-j720f-original-imaf49ufcdp4euha.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jfwuz680/mobile/r/2/r/samsung-j7-duo-sm-j720f-original-imaf49uf6qmchp2y.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jfwuz680/mobile/r/2/r/samsung-j7-duo-sm-j720f-original-imaf49ufrkdjd8bh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jfwuz680/mobile/r/2/r/samsung-j7-duo-sm-j720f-original-imaf49ufyygfdhgk.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jfwuz680/mobile/r/2/r/samsung-j7-duo-sm-j720f-original-imaf49ufyygfdhgk.jpeg?q=100,"Samsung Galaxy J7 Duo (Black, 32GB)","17,962",4.3,4GB,8MP Front Camera,,,,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,13.97 cm (5.5 inch) HD Display,13MP + 5MP | 8MP Front Camera,3000 mAh Battery,Exynos 7884 Processor,,,https://www.flipkart.com/samsung-galaxy-j7-duo-black-32-gb/p/itmf4gggjggpygry?pid=MOBF47DRA4RG4R2R&lid=LSTMOBF47DRA4RG4R2RAYFO6S&marketplace=FLIPKART&srno=s_4_96&otracker=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&otracker1=AS_QueryStore_OrganicAutoSuggest_1_7_na_na_ps&fm=organic&iid=494aaed5-cf6e-4a55-a514-481c837414ab.MOBF47DRA4RG4R2R.SEARCH&ssid=r480hczej40000001610015042537&qH=0258c7d48242959a
