Battery,Battery_rating,Brand,Camera_rating,DisplayResolution,DisplaySize,Display_rating,OS,Performance_rating,Primary_Camera,Processor,ProductBig_img0,ProductBig_img0,ProductBig_img1,ProductBig_img2,ProductBig_img3,ProductBig_img4,ProductBig_img5,ProductBig_img6,Product_img,Product_price,Product_rating,Ram,Secondary_Camera,TotalRatingReview,Value_for_Money_rating,aboutphone,disc1,disc2,disc3,disc4,disc5,disc6,disc7,link,review_1,review_2,review_3,review_4,review_5
5000,,Vivo,,720 x 1544,16.13,,Android Pie 9.0,,13MP + 2MP + 8MP,MediaTek Helio P22,,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/t/j/y/y12-64-d-1904-pd1901ef-ex-vivo-3-original-imafh4zjrmfhn6jp.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/v/f/v/y12-64-b-1904-pd1901ef-ex-vivo-3-original-imafh4zjtwhyewu8.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/t/j/y/y12-64-d-1904-pd1901ef-ex-vivo-3-original-imafh4zjpxgbphfy.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/a/6/e/y12-32-c-1904-pd1901ef-ex-vivo-4-original-imafh4zjrnbzbezn.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/v/f/v/y12-64-b-1904-pd1901ef-ex-vivo-3-original-imafh4zj9xmfqjch.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/a/6/e/y12-32-c-1904-pd1901ef-ex-vivo-4-original-imafh4zjgbndhsm7.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/v/f/v/y12-64-b-1904-pd1901ef-ex-vivo-3-original-imafh4zjvg5zsxj8.jpeg?q=100,"10,990",4.3,3 GB,8MP Front Camera,,,,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 8MP Front Camera,5000 mAh Battery,MediaTek Helio P22 Processor,,,https://www.flipkart.com/vivo-y12-burgundy-red-64-gb/p/itmfhyjvucp5mueg?pid=MOBFH4YGZZ5SUKGF&lid=LSTMOBFH4YGZZ5SUKGFVGW0XX&marketplace=FLIPKART&srno=b_1_19&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=da3d13a8-03d4-4e66-865c-d3158a3dbfb6.MOBFH4YGZZ5SUKGF.SEARCH&ssid=vysezlijeo0000001609839792393,,,,,
5000,,Vivo,,1600 x 720,16.54,,Android 10,,13MP + 2MP + 2MP,Qualcomm Snapdragon 460,,https://rukminim1.flixcart.com/image/512/512/kelptow0/mobile/b/w/t/vivo-y20i-v2027-original-imafv8x9vthswmbx.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kelptow0/mobile/b/w/t/vivo-y20i-v2027-original-imafv8x957h6xcqu.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kelptow0/mobile/b/w/t/vivo-y20i-v2027-original-imafv8x9fjdzp9pg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kelptow0/mobile/b/w/t/vivo-y20i-v2027-original-imafv8x9sytqbsgt.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kelptow0/mobile/b/w/t/vivo-y20i-v2027-original-imafv8x9n2zapkvc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kelptow0/mobile/b/w/t/vivo-y20i-v2027-original-imafv8x9grr95ynz.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kelptow0/mobile/b/w/t/vivo-y20i-v2027-original-imafv8x95wxxgydu.jpeg?q=100,"11,490",4.4,3 GB,8MP Front Camera,,,,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon 460 Processor,,,https://www.flipkart.com/vivo-y20i-nebula-blue-64-gb/p/itma9dadd2db55ed?pid=MOBFUU8SHSR3ZBWT&lid=LSTMOBFUU8SHSR3ZBWTGJT0WX&marketplace=FLIPKART&srno=b_1_12&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=da3d13a8-03d4-4e66-865c-d3158a3dbfb6.MOBFUU8SHSR3ZBWT.SEARCH&ssid=vysezlijeo0000001609839792393,,,,,
5000,,Vivo,,1600 x 720,16.54,,Android 10,,13MP + 2MP + 2MP,Qualcomm Snapdragon 460,,https://rukminim1.flixcart.com/image/512/512/kfoapow0/mobile/a/s/k/vivo-y20-v2029-original-imafw2u9j9ge6394.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kfoapow0/mobile/a/s/k/vivo-y20-v2029-original-imafw2u92hftpgcs.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kebpqq80/mobile/a/s/k/vivo-y20-v2029-original-imafvf4z9vrbkmzc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kebpqq80/mobile/a/s/k/vivo-y20-v2029-original-imafvf4gy5txxg9x.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kebpqq80/mobile/a/s/k/vivo-y20-v2029-original-imafvf4qpfjxhkrg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kebpqq80/mobile/a/s/k/vivo-y20-v2029-original-imafvf4mdmwwkge8.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kebpqq80/mobile/a/s/k/vivo-y20-v2029-original-imafvf4g2ddm6dnn.jpeg?q=100,"12,990",4.4,4 GB,8MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon 460 Processor,,,https://www.flipkart.com/vivo-y20-dawn-white-64-gb/p/itm10285cb0a8dd9?pid=MOBFUU8SYDFBEASK&lid=LSTMOBFUU8SYDFBEASKSE7YWV&marketplace=FLIPKART&srno=b_1_9&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=da3d13a8-03d4-4e66-865c-d3158a3dbfb6.MOBFUU8SYDFBEASK.SEARCH&ssid=vysezlijeo0000001609839792393,,,,,
5000,,Vivo,,1600 x 720,16.54,,Android 10,,13MP + 2MP + 2MP,Qualcomm Snapdragon 460,,https://rukminim1.flixcart.com/image/512/512/kex5ci80/mobile/3/r/a/vivo-y20-v2029-original-imafvhytqrdnhhq6.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kex5ci80/mobile/3/r/a/vivo-y20-v2029-original-imafvhyttyyfg4st.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kex5ci80/mobile/3/r/a/vivo-y20-v2029-original-imafvhytypyzkxkf.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kex5ci80/mobile/3/r/a/vivo-y20-v2029-original-imafvhyt8m4ryfge.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kex5ci80/mobile/3/r/a/vivo-y20-v2029-original-imafvhytyzfkyhnt.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/kex5ci80/mobile/3/r/a/vivo-y20-v2029-original-imafvhytnbe48kh9.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/kex5ci80/mobile/3/r/a/vivo-y20-v2029-original-imafvhytxbsn6xcs.jpeg?q=100,"12,990",4.4,4 GB,8MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.54 cm (6.51 inch) HD+ Display,13MP + 2MP + 2MP | 8MP Front Camera,5000 mAh Lithium-ion Battery,Qualcomm Snapdragon 460 Processor,,,https://www.flipkart.com/vivo-y20-purist-blue-64-gb/p/itm10285cb0a8dd9?pid=MOBFUU8SGHTDYC6F&lid=LSTMOBFUU8SGHTDYC6FFERICB&marketplace=FLIPKART&srno=b_1_8&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=da3d13a8-03d4-4e66-865c-d3158a3dbfb6.MOBFUU8SGHTDYC6F.SEARCH&ssid=vysezlijeo0000001609839792393,,,,,
3260,,Vivo,,2280 x 1080,16,,Android Oreo 8.1,,16MP + 5MP,Qualcomm Snapdragon 626,,https://rukminim1.flixcart.com/image/512/512/jezzukw0/mobile/8/y/f/vivo-v9-1730-original-imaf3k6n7tvwcvfy.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jezzukw0/mobile/8/y/f/vivo-v9-1730-original-imaf3k6nftt8wyyy.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jezzukw0/mobile/8/y/f/vivo-v9-1730-original-imaf3k6nsh3dhfjz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jezzukw0/mobile/8/y/f/vivo-v9-1730-original-imaf3k6njfjmfeyg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jezzukw0/mobile/8/y/f/vivo-v9-1730-original-imaf3k6nqd9naunt.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jezzukw0/mobile/8/y/f/vivo-v9-1730-original-imaf3k6nygzbgz6h.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jezzukw0/mobile/8/y/f/vivo-v9-1730-original-imaf3k6nvnhmw4ky.jpeg?q=100,"24,000",4.5,4 GB,24MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 24MP Front Camera,3260 mAh Li-ion Battery,Qualcomm Snapdragon 626 Processor,,,https://www.flipkart.com/vivo-v9-gold-64-gb/p/itmf3tfnpgcm6zkr?pid=MOBF3J4HE3GZY8YF&lid=LSTMOBF3J4HE3GZY8YFJE3D77&marketplace=FLIPKART&srno=b_4_80&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ac5e90fd-9f15-41f9-9cf2-2a3b2228fbd2.MOBF3J4HE3GZY8YF.SEARCH&ssid=9pbyqdic0g0000001609839793086,,,,,
3000,,Vivo,,1440 x 720,14.48,,Android Nougat 7.1,,16MP Rear Camera,Qualcomm Snapdragon 450 Octa Core 1.8 GHz,,https://rukminim1.flixcart.com/image/512/512/jb5e4y80/mobile/p/z/q/vivo-v7-1718-original-imafykgygyrckch5.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jb5e4y80/mobile/p/z/q/vivo-v7-1718-original-imafykgyyzwyweam.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jb5e4y80/mobile/p/z/q/vivo-v7-1718-original-imafykgyejehzqrr.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jb5e4y80/mobile/p/z/q/vivo-v7-1718-original-imafykgyuugvek7h.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jb5e4y80/mobile/p/z/q/vivo-v7-1718-original-imafykgyeaz5dcmz.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jb5e4y80/mobile/p/z/q/vivo-v7-1718-original-imafykgypzhzpbt8.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jb5e4y80/mobile/p/z/q/vivo-v7-1718-original-imafykgyw4jngpec.jpeg?q=100,"15,990",4.4,4 GB,24MP Front Camera,,,,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,14.48 cm (5.7 inch) HD Display,16MP Rear Camera | 24MP Front Camera,3000 mAh Li-ion Battery,Qualcomm Snapdragon 450 Octa Core 1.8 GHz Processor,,,https://www.flipkart.com/vivo-v7-energetic-blue-32-gb/p/itmezhzzuzha8hmk?pid=MOBFYKFZSHZSZPZQ&lid=LSTMOBFYKFZSHZSZPZQF61IGL&marketplace=FLIPKART&srno=b_4_95&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ac5e90fd-9f15-41f9-9cf2-2a3b2228fbd2.MOBFYKFZSHZSZPZQ.SEARCH&ssid=9pbyqdic0g0000001609839793086,,,,,
3260,,Vivo,,1520 x 720,15.8,,Android Oreo 8.1,,13MP Rear Camera,Mediatek Helio P22,,https://rukminim1.flixcart.com/image/512/512/jhuvjww0/mobile/x/m/s/vivo-y83-1802-original-imaf5s86dg3zzuze.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jhuvjww0/mobile/x/m/s/vivo-y83-1802-original-imaf5s86svqvnzzt.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jhuvjww0/mobile/x/m/s/vivo-y83-1802-original-imaf5s86gcvsaew3.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jhuvjww0/mobile/x/m/s/vivo-y83-1802-original-imaf5s86yxvmqkbh.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jhuvjww0/mobile/x/m/s/vivo-y83-1802-original-imaf5s86qjmgb38y.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jhuvjww0/mobile/x/m/s/vivo-y83-1802-original-imaf5s86axyxx4tp.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jhxqfm80/mobile/x/m/s/vivo-y83-1802-original-imaf5s865nb8z4rk.jpeg?q=100,"13,900",4.4,4 GB,8MP Front Camera,,,,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP Rear Camera | 8MP Front Camera,3260 mAh Li-ion Battery,Mediatek Helio P22 Processor,,,https://www.flipkart.com/vivo-y83-black-32-gb/p/itmf5q2fdvzcr4wr?pid=MOBF5Q2FN6ZCBXMS&lid=LSTMOBF5Q2FN6ZCBXMSKYSKIS&marketplace=FLIPKART&srno=b_4_96&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ac5e90fd-9f15-41f9-9cf2-2a3b2228fbd2.MOBF5Q2FN6ZCBXMS.SEARCH&ssid=9pbyqdic0g0000001609839793086,,,,,
3260,,Vivo,,2280 x 1080,16,,Android Oreo 8.1,,16MP + 5MP,Qualcomm Snapdragon 626,,https://rukminim1.flixcart.com/image/512/512/jgqv8280/mobile/y/e/f/vivo-v9-vivo-1723-original-imaf4x4nxz3gdaek.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgqv8280/mobile/y/e/f/vivo-v9-vivo-1723-original-imaf4x4ngypabzh9.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgqv8280/mobile/y/e/f/vivo-v9-vivo-1723-original-imaf4x4nxsr8jjfd.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgqv8280/mobile/y/e/f/vivo-v9-vivo-1723-original-imaf4x4nkcpvhjhy.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgqv8280/mobile/y/e/f/vivo-v9-vivo-1723-original-imaf4x4nyfcgmpk4.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jgqv8280/mobile/y/e/f/vivo-v9-vivo-1723-original-imaf4x4nepdh3tpf.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jgqv8280/mobile/y/e/f/vivo-v9-vivo-1723-original-imaf4x4nnfqsn7ww.jpeg?q=100,"18,900",4.5,4 GB,24MP Front Camera,,,,4 GB RAM | 64 GB ROM | Expandable Upto 256 GB,16.0 cm (6.3 inch) Full HD+ Display,16MP + 5MP | 24MP Front Camera,3260 mAh Li-ion Battery,Qualcomm Snapdragon 626 Processor,,,https://www.flipkart.com/vivo-v9-pearl-black-golden-line-64-gb/p/itmf3tfnpgcm6zkr?pid=MOBF4VZAX6PCEYEF&lid=LSTMOBF4VZAX6PCEYEFOIQGLF&marketplace=FLIPKART&srno=b_4_94&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ac5e90fd-9f15-41f9-9cf2-2a3b2228fbd2.MOBF4VZAX6PCEYEF.SEARCH&ssid=9pbyqdic0g0000001609839793086,,,,,
4030,,Vivo,,1520 x 720,15.8,,Android Oreo 8.1,,13MP + 2MP,MediaTek Helio P22,,https://rukminim1.flixcart.com/image/512/512/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bpqqxfeugk.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jq4353k0/mobile/q/e/c/vivo-y93-1814-original-imafc7bpf7nzbs6m.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bpvnjmer6j.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bpcz3hwj5e.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bp2znhsex8.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bp8tjh7r4q.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bpjmxspjvg.jpeg?q=100,"14,900",4.4,3 GB,8MP Front Camera,,,,3 GB RAM | 64 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4030 mAh Li-ion Battery,MediaTek Helio P22 Processor,,,https://www.flipkart.com/vivo-y93-starry-black-64-gb/p/itmfeufphd3jzwxs?pid=MOBFC7592GQYHQEC&lid=LSTMOBFC7592GQYHQECKAWQ6Q&marketplace=FLIPKART&srno=b_4_93&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ac5e90fd-9f15-41f9-9cf2-2a3b2228fbd2.MOBFC7592GQYHQEC.SEARCH&ssid=9pbyqdic0g0000001609839793086,,,,,
5000,,Vivo,,720 x 1544,16.13,,Android Pie 9.0,,13MP + 2MP + 8MP,MTK Helio P35 (MT6765),,https://rukminim1.flixcart.com/image/512/512/k1zbssw0pkrrdj/mobile-refurbished/3/g/v/y17-512-c-1902-vivo-4-original-imaffugzgfwdrcy9.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k1zbssw0pkrrdj/mobile-refurbished/3/g/v/y17-512-c-1902-vivo-4-original-imaffugzsyddcht2.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k1zbssw0pkrrdj/mobile-refurbished/3/g/v/y17-512-c-1902-vivo-4-original-imaffugznhgcre6v.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k1zbssw0pkrrdj/mobile-refurbished/3/g/v/y17-512-c-1902-vivo-4-original-imaffugzvqh57ggb.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k1zbssw0pkrrdj/mobile-refurbished/3/g/v/y17-512-c-1902-vivo-4-original-imaffugz7ydt3drg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k1zbssw0pkrrdj/mobile-refurbished/3/g/v/y17-512-c-1902-vivo-4-original-imaffugz8gfqypxt.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k1zbssw0pkrrdj/mobile-refurbished/3/g/v/y17-128-c-1902-vivo-4-original-imaffugzkdjj7ywm.jpeg?q=100,"13,900",4.4,4 GB,20MP Front Camera,,,,4 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.13 cm (6.35 inch) HD+ Display,13MP + 2MP + 8MP | 20MP Front Camera,5000 mAh Lithium-ion Battery,MTK Helio P35 (MT6765) Processor,,,https://www.flipkart.com/vivo-y17-mineral-blue-128-gb/p/itmffftgdyezevvg?pid=MOBFFFTGUGEYCSYW&lid=LSTMOBFFFTGUGEYCSYWB19RJL&marketplace=FLIPKART&srno=b_4_92&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ac5e90fd-9f15-41f9-9cf2-2a3b2228fbd2.MOBFFFTGUGEYCSYW.SEARCH&ssid=9pbyqdic0g0000001609839793086,,,,,
3700,,Vivo,,2340 x 1080,16.23,,Android Pie 9.0,,"48 Million Quad Pixel Sensor (12 Million Effective Pixel) + 8MP + 5MP, AI Triple Rear Camera",Qualcomm Snapdragon 675AIE Octa Core 2.0GHz,,https://rukminim1.flixcart.com/image/512/512/jrtj2q80/mobile/d/h/n/vivo-v15-pro-1818-pd1832f-ex-original-imafdj59mpmx89gf.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jrtj2q80/mobile/d/h/n/vivo-v15-pro-1818-pd1832f-ex-original-imafdj59mpmx89gf.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/r/a/a/v15-pro-512-c-1818-vivo-6-original-imafghvpqgfjnysx.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jrtj2q80/mobile/d/h/n/vivo-v15-pro-1818-pd1832f-ex-original-imafdj59vddqgcyg.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jrtj2q80/mobile/d/h/n/vivo-v15-pro-1818-pd1832f-ex-original-imafdj7yqy3f9fwd.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jrtj2q80/mobile/d/h/n/vivo-v15-pro-1818-pd1832f-ex-original-imafdj6rxe5ya5fv.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jrtj2q80/mobile/d/h/n/vivo-v15-pro-1818-pd1832f-ex-original-imafdj59jrewygqn.jpeg?q=100,"32,990",4.5,6 GB,32MP Front Camera,,,,6 GB RAM | 128 GB ROM | Expandable Upto 256 GB,16.23 cm (6.39 inch) Full HD+ Display,"48 Million Quad Pixel Sensor (12 Million Effective Pixel) + 8MP + 5MP, AI Triple Rear Camera | 32MP Front Camera",3700 mAh Li-ion Battery,Qualcomm Snapdragon 675AIE Octa Core 2.0GHz Processor,In-display Fingerprint Scanning,Dual-Engine Fast Charging,https://www.flipkart.com/vivo-v15-pro-ruby-red-128-gb/p/itmffmh3damhbuga?pid=MOBFDHVQXCDJFDHN&lid=LSTMOBFDHVQXCDJFDHNDKUDID&marketplace=FLIPKART&srno=b_4_90&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ac5e90fd-9f15-41f9-9cf2-2a3b2228fbd2.MOBFDHVQXCDJFDHN.SEARCH&ssid=9pbyqdic0g0000001609839793086,,,,,
4030,,Vivo,,1520 x 720,15.8,,Android Oreo 8.1,,13MP + 2MP,Qualcomm Snapdragon 439,,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/v/x/k/y91-32-d-1811-pd1818bf-ex-vivo-3-original-imafgrndgu2gazrv.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/g/c/z/y91-32-a-1811-pd1818bf-ex-vivo-3-original-imafgrndhrk7fvcs.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/v/x/k/y91-32-d-1811-pd1818bf-ex-vivo-3-original-imafgrndhskstjy3.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/g/c/z/y91-32-a-1811-pd1818bf-ex-vivo-3-original-imafgrnd5fxtnvn7.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/v/x/k/y91-32-d-1811-pd1818bf-ex-vivo-3-original-imafgrndszzncx89.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/q/k/t/y91-32-u-1811-pd1818bf-ex-vivo-3-original-imafgrnddhfs9x3g.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/k2jbyq80pkrrdj/mobile-refurbished/v/x/k/y91-32-d-1811-pd1818bf-ex-vivo-3-original-imafgrndpzdgzcrc.jpeg?q=100,"10,500",4.4,3 GB,8MP Front Camera,,,,3 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4030 mAh Battery,Qualcomm Snapdragon 439 Processor,,,https://www.flipkart.com/vivo-y91-nebula-purple-32-gb/p/itmfgy3wgkmj8hnw?pid=MOBFGPGJXMGZQYKN&lid=LSTMOBFGPGJXMGZQYKN075DSX&marketplace=FLIPKART&srno=b_4_89&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ac5e90fd-9f15-41f9-9cf2-2a3b2228fbd2.MOBFGPGJXMGZQYKN.SEARCH&ssid=9pbyqdic0g0000001609839793086,,,,,
4030,,Vivo,,1520 x 720,15.8,,Android Oreo 8.1,,13MP + 2MP,MediaTek Helio P22,,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/n/a/s/y93-32-a-1815-pd1818cf-ex-vivo-4-original-imafczfaaxkydvzs.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jqpiqvk0/mobile/c/r/k/vivo-y93-1815-original-imafczf8g25zanv8.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/k2jbyq80pkrrdj/mobile-refurbished/s/j/x/y93-32-u-1815-pd1818cf-ex-vivo-4-original-imafczf8dmbb43rc.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bpcz3hwj5e.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bp2znhsex8.jpeg?q=100,https://rukminim1.flixcart.com/image/512/512/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bpjmxspjvg.jpeg?q=100,,https://rukminim1.flixcart.com/image/128/128/jq4353k0/mobile/c/r/k/vivo-y93-1815-original-imafc7bp8tjh7r4q.jpeg?q=100,"17,000",4.4,4 GB,8MP Front Camera,,,,4 GB RAM | 32 GB ROM | Expandable Upto 256 GB,15.8 cm (6.22 inch) HD+ Display,13MP + 2MP | 8MP Front Camera,4030 mAh Li-ion Battery,MediaTek Helio P22 Processor,,,https://www.flipkart.com/vivo-y93-starry-black-32-gb/p/itmfcxfhhbnzascf?pid=MOBFBYKSNFY7PCRK&lid=LSTMOBFBYKSNFY7PCRKQQ3ZKY&marketplace=FLIPKART&srno=b_4_88&otracker=nmenu_sub_Electronics_0_Vivo&fm=organic&iid=ac5e90fd-9f15-41f9-9cf2-2a3b2228fbd2.MOBFBYKSNFY7PCRK.SEARCH&ssid=9pbyqdic0g0000001609839793086,,,,,
